userid,version,sum_gamerounds,retention_1,retention_7,ab_group
1041852,gate_40,152,1,1,treatment
1041865,gate_30,4,0,0,control
1041870,gate_40,22,0,0,treatment
1041929,gate_40,351,1,1,treatment
1042071,gate_30,27,1,0,control
1042150,gate_40,1,0,0,treatment
1042211,gate_30,43,1,0,control
1042242,gate_30,4,0,0,control
1042622,gate_40,65,0,0,treatment
1042819,gate_30,6,0,0,control
1042866,gate_40,1,0,0,treatment
1042973,gate_30,75,1,0,control
1043021,gate_40,23,0,0,treatment
1043279,gate_40,23,1,0,treatment
1043316,gate_40,16,0,0,treatment
1043394,gate_30,37,0,1,control
1043531,gate_30,1,0,0,control
1043601,gate_40,15,1,0,treatment
1043758,gate_40,13,1,0,treatment
1043871,gate_40,2,1,0,treatment
1044004,gate_40,14,0,0,treatment
1044053,gate_40,101,0,1,treatment
1044070,gate_40,3,1,0,treatment
1044113,gate_40,4,1,0,treatment
1044345,gate_30,4,0,0,control
1044376,gate_30,38,1,0,control
1044877,gate_30,13,0,0,control
1044910,gate_40,5,0,0,treatment
1044917,gate_40,48,0,0,treatment
1044934,gate_30,9,0,0,control
1045051,gate_40,1,0,0,treatment
1045090,gate_40,309,0,1,treatment
1045101,gate_40,1,0,0,treatment
1045169,gate_40,162,1,1,treatment
1045241,gate_40,41,1,0,treatment
1045453,gate_40,59,1,0,treatment
1045481,gate_30,73,1,1,control
1045567,gate_30,39,1,0,control
1045598,gate_30,116,1,1,control
1045837,gate_30,77,1,1,control
1045914,gate_40,84,1,0,treatment
1045958,gate_30,32,1,0,control
1046065,gate_40,11,1,0,treatment
1046077,gate_30,20,1,0,control
1046171,gate_40,11,0,0,treatment
1046360,gate_40,33,1,0,treatment
1046433,gate_30,2,0,0,control
1046523,gate_30,2,0,0,control
1046577,gate_30,44,1,0,control
1046661,gate_40,1,0,0,treatment
1046732,gate_40,0,0,0,treatment
1046799,gate_40,14,0,0,treatment
1046853,gate_40,15,0,0,treatment
1047169,gate_40,350,1,1,treatment
1047178,gate_40,28,1,0,treatment
1047370,gate_40,3,0,0,treatment
1047421,gate_40,1,0,0,treatment
1047492,gate_30,24,1,0,control
1047678,gate_40,241,1,1,treatment
1048135,gate_40,27,1,0,treatment
1048350,gate_40,2,1,0,treatment
1048436,gate_40,41,0,1,treatment
1048550,gate_40,6,0,0,treatment
1048740,gate_40,37,1,0,treatment
1048797,gate_30,17,0,0,control
1048896,gate_40,25,1,0,treatment
1049054,gate_30,16,0,0,control
1049123,gate_30,1,0,0,control
1049203,gate_40,4,0,0,treatment
1049228,gate_30,5,1,0,control
1049273,gate_40,63,1,1,treatment
1049524,gate_40,271,1,0,treatment
1049541,gate_40,4,1,0,treatment
1049568,gate_30,69,1,0,control
1049592,gate_30,3,0,0,control
1049655,gate_40,7,0,0,treatment
1049708,gate_30,34,1,0,control
1049758,gate_40,29,0,0,treatment
1050144,gate_40,4,0,0,treatment
1050196,gate_30,3,0,0,control
1050309,gate_40,25,0,1,treatment
1050399,gate_40,228,1,1,treatment
1050553,gate_40,142,1,0,treatment
1050686,gate_30,72,1,1,control
1050935,gate_40,3,0,0,treatment
1051424,gate_30,423,1,1,control
1051514,gate_40,50,1,0,treatment
1051534,gate_40,100,1,1,treatment
1051551,gate_30,60,0,1,control
1051605,gate_30,15,0,0,control
1051735,gate_40,0,0,0,treatment
1051799,gate_30,37,0,0,control
1051854,gate_40,20,1,0,treatment
1051882,gate_30,22,1,0,control
1051928,gate_40,119,1,0,treatment
1051938,gate_30,1,0,0,control
1052205,gate_30,43,1,0,control
1052285,gate_30,27,0,0,control
1052474,gate_30,56,1,0,control
1052563,gate_40,2,0,0,treatment
1052712,gate_40,3,1,0,treatment
1052775,gate_30,8,0,0,control
1052788,gate_30,0,0,0,control
1053075,gate_40,1,0,0,treatment
1053133,gate_40,2,0,0,treatment
1053221,gate_30,42,1,0,control
1053239,gate_30,0,0,0,control
1053247,gate_30,8,0,0,control
1053275,gate_40,9,0,0,treatment
1053286,gate_30,95,1,0,control
1053330,gate_40,7,0,0,treatment
1053406,gate_40,620,1,1,treatment
1053529,gate_40,193,1,1,treatment
1053552,gate_30,5,0,0,control
1053585,gate_40,87,1,0,treatment
1053717,gate_40,59,0,0,treatment
1053853,gate_40,3,0,0,treatment
1053913,gate_30,7,0,0,control
1054141,gate_30,6,0,0,control
1054380,gate_40,0,0,0,treatment
1054558,gate_30,0,0,0,control
1054591,gate_40,6,0,0,treatment
1054596,gate_40,2,0,0,treatment
1054612,gate_30,12,0,0,control
1054673,gate_40,289,1,1,treatment
1054770,gate_40,102,0,1,treatment
1054772,gate_40,5,0,0,treatment
1054809,gate_30,5,0,0,control
1054811,gate_30,6,1,0,control
1054880,gate_30,28,1,1,control
1055116,gate_40,9,0,0,treatment
1055123,gate_30,16,1,0,control
1055169,gate_30,3,0,0,control
1055195,gate_30,119,1,0,control
1055344,gate_40,6,0,0,treatment
1055399,gate_30,3,0,0,control
1055445,gate_40,1,0,0,treatment
1055448,gate_40,4,1,0,treatment
1055476,gate_40,12,0,0,treatment
1055795,gate_40,6,0,0,treatment
1055806,gate_40,53,1,0,treatment
1055907,gate_30,0,0,0,control
1056070,gate_30,0,0,0,control
1056074,gate_30,1,0,0,control
1056142,gate_40,42,0,0,treatment
1056410,gate_40,149,0,1,treatment
1056439,gate_40,0,0,0,treatment
1056682,gate_40,106,1,0,treatment
1056801,gate_40,15,1,0,treatment
1056960,gate_30,38,0,0,control
1057124,gate_40,18,0,0,treatment
1057212,gate_40,18,0,0,treatment
1057302,gate_30,46,1,0,control
1057487,gate_40,3,1,0,treatment
1057708,gate_40,18,1,0,treatment
1057723,gate_40,5,0,0,treatment
1057916,gate_30,4,0,0,control
1057995,gate_40,0,0,0,treatment
1058136,gate_30,1,0,0,control
1058160,gate_30,1,0,0,control
1058230,gate_30,29,1,0,control
1058256,gate_30,64,1,0,control
1058312,gate_40,17,0,0,treatment
1058493,gate_40,9,0,0,treatment
1058670,gate_40,15,0,0,treatment
1058714,gate_40,212,1,1,treatment
1058767,gate_40,28,0,0,treatment
1058819,gate_40,2,0,0,treatment
1058924,gate_30,5,0,0,control
1058934,gate_30,8,0,0,control
1058951,gate_30,149,1,0,control
1059363,gate_30,65,0,0,control
1059546,gate_30,87,1,0,control
1059603,gate_40,61,0,0,treatment
1059696,gate_30,83,1,1,control
1059780,gate_40,0,0,0,treatment
1059788,gate_40,11,0,0,treatment
1059863,gate_30,13,1,0,control
1060285,gate_40,71,1,1,treatment
1060739,gate_30,1,0,0,control
1060921,gate_30,140,1,0,control
1061021,gate_40,178,1,1,treatment
1061317,gate_40,5,1,0,treatment
1061422,gate_30,16,0,0,control
1061458,gate_40,52,1,0,treatment
1061460,gate_30,124,1,0,control
1061525,gate_30,19,1,0,control
1061548,gate_30,168,1,1,control
1061563,gate_40,54,1,0,treatment
1061699,gate_30,74,1,1,control
1061781,gate_40,20,1,0,treatment
1061858,gate_40,2,0,0,treatment
1061911,gate_30,36,0,0,control
1062012,gate_30,30,0,0,control
1062113,gate_30,96,1,1,control
1062198,gate_40,24,0,0,treatment
1062400,gate_40,59,1,0,treatment
1062750,gate_30,10,0,0,control
1062802,gate_40,6,0,0,treatment
1062927,gate_30,25,1,0,control
1062997,gate_40,72,1,1,treatment
1063257,gate_40,4,1,0,treatment
1063259,gate_30,5,0,0,control
1063599,gate_30,31,1,0,control
1063619,gate_40,3,0,0,treatment
1063663,gate_30,473,1,1,control
1063842,gate_30,15,0,0,control
1063983,gate_40,68,1,0,treatment
1064146,gate_40,15,0,0,treatment
1064147,gate_40,146,1,0,treatment
1064153,gate_30,10,1,0,control
1064396,gate_30,6,0,0,control
1064639,gate_30,3,0,0,control
1064760,gate_40,133,1,0,treatment
1064849,gate_40,1,0,0,treatment
1065067,gate_40,349,1,1,treatment
1065103,gate_30,91,1,1,control
1065114,gate_30,9,0,0,control
1065335,gate_40,13,0,0,treatment
1065519,gate_30,7,0,0,control
1065708,gate_40,44,0,0,treatment
1065946,gate_30,11,0,0,control
1066019,gate_40,4,0,0,treatment
1066057,gate_30,11,0,0,control
1066060,gate_40,92,1,0,treatment
1066165,gate_40,0,0,0,treatment
1066286,gate_40,3,0,0,treatment
1066310,gate_30,3,0,0,control
1066571,gate_30,7,0,0,control
1066634,gate_40,64,0,0,treatment
1066659,gate_30,143,1,1,control
1066809,gate_40,17,0,0,treatment
1066834,gate_30,13,0,0,control
1066848,gate_40,0,0,0,treatment
1066998,gate_40,4,0,1,treatment
1067048,gate_40,34,1,0,treatment
1067085,gate_30,24,0,0,control
1067136,gate_30,10,0,0,control
1067161,gate_40,5,0,0,treatment
1067173,gate_40,264,1,1,treatment
1067211,gate_40,35,1,1,treatment
1067309,gate_40,14,1,0,treatment
1067607,gate_30,37,1,0,control
1067651,gate_40,5,1,0,treatment
1067845,gate_40,20,1,0,treatment
1067947,gate_40,6,0,0,treatment
1068017,gate_30,35,0,0,control
1068228,gate_30,8,0,0,control
1068323,gate_40,9,0,0,treatment
1068333,gate_40,17,0,0,treatment
1068364,gate_30,66,1,0,control
1068366,gate_30,57,0,1,control
1068586,gate_40,18,0,0,treatment
1068606,gate_30,24,1,0,control
1068632,gate_40,2,0,0,treatment
1068664,gate_40,11,0,0,treatment
1068903,gate_40,8,0,0,treatment
1069062,gate_40,26,0,0,treatment
1069074,gate_30,43,1,0,control
1069075,gate_30,2,0,0,control
1069085,gate_30,3,0,0,control
1069086,gate_30,12,0,1,control
1069481,gate_40,0,0,0,treatment
1070071,gate_40,67,1,0,treatment
1070079,gate_40,5,0,0,treatment
1070337,gate_30,3,0,0,control
1070340,gate_30,33,1,0,control
1070450,gate_30,41,1,0,control
1070586,gate_40,12,0,0,treatment
1070860,gate_30,40,1,1,control
1071110,gate_40,18,1,0,treatment
1071128,gate_30,1063,1,1,control
1071184,gate_30,63,1,1,control
1071269,gate_40,62,0,1,treatment
1071295,gate_40,1,0,0,treatment
1071513,gate_40,12,0,0,treatment
1071926,gate_40,10,0,0,treatment
1072019,gate_40,45,1,0,treatment
1072023,gate_40,17,0,0,treatment
1072403,gate_30,2,0,0,control
1072420,gate_40,3,0,0,treatment
1072529,gate_30,30,0,1,control
1072687,gate_40,7,0,0,treatment
1072770,gate_40,1,1,0,treatment
1072894,gate_30,16,0,1,control
1072911,gate_30,209,1,1,control
1073085,gate_40,3,0,0,treatment
1073476,gate_40,0,0,0,treatment
1073478,gate_30,16,1,0,control
1073575,gate_40,179,1,1,treatment
1073587,gate_30,1,0,0,control
1073612,gate_40,0,0,0,treatment
1073653,gate_30,57,1,0,control
1073759,gate_40,14,0,0,treatment
1073860,gate_30,2,0,0,control
1073913,gate_30,1,0,0,control
1074067,gate_30,7,0,0,control
1074080,gate_40,1,0,0,treatment
1074156,gate_30,55,1,0,control
1074199,gate_30,40,0,0,control
1074503,gate_40,3,0,0,treatment
1074544,gate_30,1,0,0,control
1075324,gate_40,21,1,0,treatment
1075609,gate_30,21,0,0,control
1075968,gate_30,19,1,0,control
1076002,gate_30,33,1,0,control
1076132,gate_30,10,0,0,control
1076226,gate_30,16,1,0,control
1076249,gate_30,65,1,0,control
1076450,gate_40,43,1,0,treatment
1076500,gate_30,2,0,0,control
1076567,gate_40,21,1,0,treatment
1076972,gate_30,15,1,0,control
1077035,gate_40,41,1,0,treatment
1077074,gate_30,39,0,0,control
1077222,gate_40,2,0,0,treatment
1077305,gate_40,107,1,1,treatment
1077349,gate_40,45,0,0,treatment
1077449,gate_30,157,0,1,control
1077478,gate_40,7,0,0,treatment
1077568,gate_40,7,0,0,treatment
1077746,gate_40,1,0,0,treatment
1077752,gate_40,59,0,0,treatment
1077890,gate_30,183,1,1,control
1077955,gate_30,3,0,0,control
1078095,gate_30,1,0,0,control
1078228,gate_40,3,0,0,treatment
1078550,gate_40,8,1,0,treatment
1078560,gate_30,94,0,1,control
1078728,gate_30,7,0,0,control
1078937,gate_30,9,0,0,control
1078981,gate_30,133,0,1,control
1079042,gate_40,6,0,0,treatment
1079086,gate_30,112,1,1,control
1079249,gate_30,2,0,0,control
1079492,gate_30,76,1,0,control
1079511,gate_40,9,0,0,treatment
1079898,gate_30,26,1,1,control
1079912,gate_40,19,0,0,treatment
1080100,gate_30,19,0,0,control
1080158,gate_30,23,1,0,control
1080238,gate_30,9,1,0,control
1080258,gate_40,14,0,0,treatment
1080543,gate_30,116,1,0,control
1080667,gate_30,5,0,0,control
1080936,gate_30,144,1,1,control
1080984,gate_30,4,0,0,control
1081177,gate_30,4,0,0,control
1081233,gate_30,11,1,0,control
1081265,gate_40,5,0,0,treatment
1081276,gate_40,123,1,1,treatment
1081281,gate_40,16,1,1,treatment
1081294,gate_30,19,0,0,control
1081300,gate_30,14,0,0,control
1081301,gate_30,83,1,1,control
1081386,gate_30,61,1,0,control
1081507,gate_40,154,1,1,treatment
1081616,gate_40,42,0,0,treatment
1081772,gate_40,2,0,0,treatment
1081829,gate_30,52,1,0,control
1082146,gate_30,115,1,0,control
1082287,gate_30,74,0,0,control
1082361,gate_40,10,0,0,treatment
1082368,gate_30,522,1,1,control
1082715,gate_30,13,0,0,control
1082748,gate_40,6,0,0,treatment
1082753,gate_40,106,1,1,treatment
1082895,gate_40,26,1,0,treatment
1082975,gate_30,21,1,0,control
1082991,gate_30,1,1,0,control
1083251,gate_30,5,0,0,control
1083257,gate_40,6,1,0,treatment
1083309,gate_30,55,1,1,control
1083375,gate_40,5,0,0,treatment
1083515,gate_30,1,0,0,control
1083543,gate_30,8,1,0,control
1083725,gate_30,2,0,0,control
1083736,gate_30,4,0,0,control
1083864,gate_30,240,1,1,control
1083963,gate_40,64,1,1,treatment
1084021,gate_30,3,0,0,control
1084036,gate_40,4,0,0,treatment
1084155,gate_30,54,1,1,control
1084393,gate_30,1,0,0,control
1084563,gate_30,5,0,0,control
1085014,gate_40,17,0,0,treatment
1085078,gate_30,21,1,0,control
1085389,gate_40,7,0,0,treatment
1085465,gate_40,12,0,0,treatment
1085507,gate_30,14,0,0,control
1085537,gate_40,0,0,0,treatment
1085559,gate_40,18,0,0,treatment
1085562,gate_40,330,1,1,treatment
1085694,gate_30,6,0,0,control
1085890,gate_40,314,1,1,treatment
1085939,gate_30,13,0,0,control
1085946,gate_30,0,0,0,control
1085992,gate_40,0,0,0,treatment
1086009,gate_30,18,0,0,control
1086207,gate_30,30,1,0,control
1086288,gate_30,40,1,0,control
1086501,gate_40,10,0,0,treatment
1086569,gate_40,1,0,0,treatment
1086634,gate_30,293,1,0,control
1086806,gate_40,2,0,0,treatment
1086864,gate_40,3,0,0,treatment
1086930,gate_30,2,1,0,control
1086934,gate_30,21,1,0,control
1087005,gate_40,2,0,0,treatment
1087174,gate_30,39,1,0,control
1087305,gate_40,59,1,1,treatment
1087310,gate_30,2,0,0,control
1087327,gate_40,56,1,1,treatment
1087528,gate_40,31,0,0,treatment
1087580,gate_30,4,0,0,control
1087732,gate_30,341,1,1,control
1088238,gate_40,10,0,0,treatment
1088293,gate_30,87,1,0,control
1088334,gate_30,1,0,0,control
1088407,gate_40,0,0,0,treatment
1088607,gate_30,47,1,0,control
1088816,gate_40,6,0,0,treatment
1088846,gate_30,413,0,1,control
1088985,gate_40,47,0,0,treatment
1089004,gate_40,75,1,1,treatment
1089230,gate_30,19,0,0,control
1089420,gate_40,6,0,0,treatment
1089927,gate_40,9,0,0,treatment
1090012,gate_40,6,1,0,treatment
1090165,gate_30,0,0,0,control
1090244,gate_30,6,0,0,control
1090285,gate_30,1,0,0,control
1090325,gate_30,3,0,0,control
1090350,gate_40,2,0,0,treatment
1090668,gate_40,58,1,0,treatment
1090793,gate_40,4,0,0,treatment
1090942,gate_30,20,0,0,control
1091026,gate_30,7,0,0,control
1091137,gate_30,17,0,0,control
1091198,gate_30,6,0,0,control
1091201,gate_40,11,1,0,treatment
1091405,gate_40,44,0,0,treatment
1091717,gate_40,21,0,0,treatment
1091756,gate_40,3,0,0,treatment
1092122,gate_30,0,0,0,control
1092160,gate_40,0,0,0,treatment
1092179,gate_30,35,0,0,control
1092281,gate_30,1,0,0,control
1092291,gate_40,9,1,0,treatment
1092317,gate_40,80,1,0,treatment
1092358,gate_40,19,1,0,treatment
1092454,gate_40,0,0,0,treatment
1092536,gate_30,27,0,0,control
1092545,gate_40,76,1,0,treatment
1092570,gate_40,148,1,1,treatment
1092645,gate_40,41,1,1,treatment
1092758,gate_30,23,0,0,control
1092770,gate_40,3,0,0,treatment
1092908,gate_40,18,0,0,treatment
1092944,gate_30,24,1,0,control
1093123,gate_40,5,0,0,treatment
1093158,gate_40,266,1,1,treatment
1093308,gate_40,26,0,0,treatment
1093351,gate_40,54,1,1,treatment
1093460,gate_40,13,1,0,treatment
1093499,gate_40,162,1,0,treatment
1093545,gate_30,36,0,1,control
1093607,gate_30,17,0,0,control
1093911,gate_30,36,0,0,control
1094085,gate_40,0,0,0,treatment
1094292,gate_30,7,0,0,control
1094316,gate_30,28,1,0,control
1094415,gate_30,110,1,1,control
1094642,gate_30,48,1,0,control
1094664,gate_30,8,0,0,control
1094706,gate_30,2,0,0,control
1094774,gate_30,13,1,0,control
1094855,gate_40,1,0,0,treatment
1094872,gate_30,16,0,0,control
1094937,gate_30,106,1,1,control
1095025,gate_30,3,0,0,control
1095033,gate_30,1,0,0,control
1095168,gate_40,14,0,0,treatment
1095223,gate_30,18,0,0,control
1095370,gate_30,34,1,1,control
1095490,gate_40,32,0,0,treatment
1095497,gate_40,13,0,1,treatment
1095639,gate_30,3,0,0,control
1095727,gate_30,18,1,0,control
1095812,gate_40,2,0,0,treatment
1095941,gate_40,2,0,0,treatment
1096144,gate_40,128,1,0,treatment
1096390,gate_40,97,0,1,treatment
1096552,gate_40,4,0,0,treatment
1096563,gate_40,58,1,0,treatment
1096624,gate_40,4,0,0,treatment
1096692,gate_40,19,0,0,treatment
1096766,gate_40,99,1,1,treatment
1096784,gate_30,3,0,0,control
1096970,gate_30,389,1,1,control
1096975,gate_40,310,1,0,treatment
1096999,gate_40,10,1,0,treatment
1097129,gate_30,31,1,0,control
1097483,gate_40,72,1,0,treatment
1097527,gate_40,14,0,0,treatment
1097669,gate_40,215,1,1,treatment
1097691,gate_30,11,0,0,control
1097909,gate_40,10,1,0,treatment
1098105,gate_40,59,1,0,treatment
1098152,gate_40,0,0,0,treatment
1098347,gate_40,362,1,1,treatment
1098417,gate_40,1,0,0,treatment
1098548,gate_30,15,0,0,control
1098595,gate_30,7,0,0,control
1098659,gate_30,2,0,0,control
1099023,gate_40,4,0,0,treatment
1099076,gate_40,28,0,0,treatment
1099120,gate_40,7,0,0,treatment
1099215,gate_40,8,0,0,treatment
1099273,gate_40,8,1,0,treatment
1099344,gate_40,35,0,1,treatment
1099470,gate_40,0,0,0,treatment
1099490,gate_30,187,1,1,control
1099627,gate_40,111,1,0,treatment
1099812,gate_40,1,0,0,treatment
1099946,gate_40,31,0,0,treatment
1100351,gate_30,1,0,0,control
1100386,gate_40,67,1,1,treatment
1100483,gate_40,10,1,0,treatment
1100530,gate_40,17,0,0,treatment
1100534,gate_40,7,0,0,treatment
1100704,gate_30,2,0,0,control
1100713,gate_30,5,0,0,control
1100748,gate_30,17,1,0,control
1101028,gate_30,39,1,0,control
1101032,gate_40,109,1,0,treatment
1101042,gate_30,57,1,0,control
1101047,gate_40,54,0,0,treatment
1101185,gate_30,11,0,0,control
1101239,gate_40,40,1,0,treatment
1101382,gate_40,3,0,0,treatment
1101415,gate_30,2,1,0,control
1101473,gate_30,88,1,0,control
1101526,gate_30,76,0,0,control
1101755,gate_40,35,1,0,treatment
1101931,gate_30,37,0,1,control
1101973,gate_30,21,1,0,control
1102028,gate_40,0,0,0,treatment
1102139,gate_30,3,0,0,control
1102188,gate_30,20,0,0,control
1102454,gate_30,18,1,1,control
1102634,gate_40,1,0,0,treatment
1102728,gate_40,92,1,1,treatment
1102756,gate_40,397,1,1,treatment
1102777,gate_30,1,0,0,control
1102804,gate_30,8,0,1,control
1102878,gate_40,4,0,0,treatment
1102921,gate_40,2,0,0,treatment
1102950,gate_30,32,1,0,control
1103135,gate_30,7,0,0,control
1103245,gate_40,1,0,0,treatment
1103349,gate_30,11,0,0,control
1103469,gate_40,17,0,0,treatment
1103506,gate_30,69,1,0,control
1103572,gate_40,277,1,1,treatment
1103940,gate_40,0,0,0,treatment
1103965,gate_40,3,0,0,treatment
1104034,gate_40,258,1,1,treatment
1104306,gate_30,6,0,0,control
1104711,gate_40,87,0,1,treatment
1104953,gate_40,90,1,1,treatment
1105176,gate_30,1,0,0,control
1105383,gate_40,144,1,1,treatment
1105548,gate_40,9,0,0,treatment
1105684,gate_40,10,0,0,treatment
1105906,gate_30,163,1,0,control
1105944,gate_30,1,0,0,control
1105960,gate_30,6,0,0,control
1105993,gate_40,2,0,0,treatment
1106082,gate_40,0,0,0,treatment
1106316,gate_40,1,0,0,treatment
1106388,gate_40,15,1,0,treatment
1106434,gate_30,76,1,1,control
1106440,gate_40,17,1,0,treatment
1106488,gate_40,65,1,0,treatment
1106543,gate_30,5,0,0,control
1107342,gate_30,5,0,0,control
1107408,gate_40,39,1,0,treatment
1107414,gate_40,13,1,0,treatment
1107528,gate_40,34,0,1,treatment
1107619,gate_30,5,0,0,control
1107663,gate_30,4,0,0,control
1107725,gate_30,5,0,0,control
1107845,gate_30,367,1,1,control
1107881,gate_30,7,0,0,control
1107907,gate_30,133,1,0,control
1108056,gate_40,38,1,0,treatment
1108062,gate_40,1,0,0,treatment
1108113,gate_30,0,0,0,control
1108132,gate_40,3,0,0,treatment
1108424,gate_40,233,1,1,treatment
1108490,gate_30,38,1,0,control
1108538,gate_30,3,0,0,control
1108624,gate_30,223,1,1,control
1108630,gate_30,508,1,1,control
1108681,gate_40,3,0,0,treatment
1108697,gate_30,0,0,0,control
1108857,gate_40,15,1,0,treatment
1109055,gate_30,203,0,1,control
1109197,gate_40,74,1,0,treatment
1109320,gate_30,53,1,0,control
1109437,gate_30,75,1,0,control
1109438,gate_30,9,0,0,control
1109548,gate_40,79,0,0,treatment
1109672,gate_30,1,0,0,control
1109845,gate_30,0,0,0,control
1109894,gate_30,1,0,0,control
1109936,gate_40,10,0,0,treatment
1109969,gate_30,4,0,0,control
1110386,gate_30,4,0,0,control
1110428,gate_30,2,0,0,control
1110697,gate_40,2,0,0,treatment
1110766,gate_40,1,0,0,treatment
1110802,gate_40,73,1,0,treatment
1110855,gate_30,64,1,0,control
1110896,gate_40,11,0,0,treatment
1110986,gate_30,35,0,1,control
1110994,gate_30,6,0,0,control
1111059,gate_40,18,1,0,treatment
1111068,gate_40,56,1,0,treatment
1111111,gate_40,11,1,0,treatment
